"Global Code","Global Name","Region Code","Region Name","Sub-region Code","Sub-region Name","Intermediate Region Code","Intermediate Region Name","Country or Area","M49 Code","ISO-alpha3 Code","Least Developed Countries (LDC)","Land Locked Developing Countries (LLDC)","Small Island Developing States (SIDS)","Developed / Developing Countries"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","","","Île Bouvet","074","BVT","","","","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","","","Brésil","076","BRA","","","","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","","","Chili","152","CHL","","","","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","","","Colombie","170","COL","","","","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","","","Équateur","218","ECU","","","","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","","","Îles Falkland (Malvinas)","238","FLK","","","","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","","","Guyane française","254","GUF","","","","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","","","Guyana","328","GUY","","","x","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","","","Paraguay","600","PRY","","x","","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","","","Pérou","604","PER","","","","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","","","Géorgie du Sud-et-les Îles Sandwich du Sud","239","SGS","","","","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","","","Suriname","740","SUR","","","x","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","","","Uruguay","858","URY","","","","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","","","Venezuela (République bolivarienne du)","862","VEN","","","","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","","","Anguilla","660","AIA","","","x","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","","","Antigua-et-Barbuda","028","ATG","","","x","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","","","Aruba","533","ABW","","","x","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","","","Bahamas","044","BHS","","","x","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","","","Barbade","052","BRB","","","x","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","","","Bonaire, Saint-Eustache et Saba","535","BES","","","x","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","","","Îles Vierges britanniques","092","VGB","","","x","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","","","Îles Caïmanes","136","CYM","","","","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","","","Cuba","192","CUB","","","x","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","","","Curaçao","531","CUW","","","x","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","","","Dominique","212","DMA","","","x","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","","","République dominicaine","214","DOM","","","x","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","","","Grenade","308","GRD","","","x","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","","","Guadeloupe","312","GLP","","","","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","","","Haïti","332","HTI","x","","x","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","","","Jamaïque","388","JAM","","","x","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","","","Martinique","474","MTQ","","","","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","","","Montserrat","500","MSR","","","x","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","","","Porto Rico","630","PRI","","","x","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","","","Saint-Barthélemy","652","BLM","","","","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","","","Saint-Kitts-et-Nevis","659","KNA","","","x","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","","","Sainte-Lucie","662","LCA","","","x","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","","","Saint-Martin (partie française)","663","MAF","","","","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","","","Saint-Vincent-et-les Grenadines","670","VCT","","","x","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","","","Saint-Martin (partie néerlandaise)","534","SXM","","","x","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","","","Trinité-et-Tobago","780","TTO","","","x","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","","","Îles Turques-et-Caïques","796","TCA","","","","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","","","Îles Vierges américaines","850","VIR","","","x","Developing"
"001","Monde","019","Amériques","021","Amérique septentrionale","","","Bermudes","060","BMU","","","","Developed"
"001","Monde","019","Amériques","021","Amérique septentrionale","","","Canada","124","CAN","","","","Developed"
"001","Monde","019","Amériques","021","Amérique septentrionale","","","États-Unis d'Amérique","840","USA","","","","Developed"
"001","Monde","019","Amériques","021","Amérique septentrionale","","","Groenland","304","GRL","","","","Developed"
"001","Monde","019","Amériques","021","Amérique septentrionale","","","Saint-Pierre-et-Miquelon","666","SPM","","","","Developed"
"001","Monde","","","","","","","Antarctique","010","ATA","","","",""
"001","Monde","142","Asie","143","Asie centrale","","","Kazakhstan","398","KAZ","","x","","Developing"
"001","Monde","142","Asie","143","Asie centrale","","","Kirghizistan","417","KGZ","","x","","Developing"
"001","Monde","142","Asie","143","Asie centrale","","","Ouzbékistan","860","UZB","","x","","Developing"
"001","Monde","142","Asie","143","Asie centrale","","","Tadjikistan","762","TJK","","x","","Developing"
"001","Monde","142","Asie","143","Asie centrale","","","Turkménistan","795","TKM","","x","","Developing"
"001","Monde","142","Asie","035","Asie du Sud-Est","","","Brunéi Darussalam","096","BRN","","","","Developing"
"001","Monde","142","Asie","035","Asie du Sud-Est","","","Cambodge","116","KHM","x","","","Developing"
